,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
1896,0M07001F12g332,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1897,0M07001F12g333,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1898,0W07001F12g334,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1899,0W07001F12g335,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1900,0W07001F12g336,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1901,0M07001F12g341,C_219,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
1902,0W07001F12h,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1903,1M07001F12h,C_298,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1904,0W07001F12g4,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1905,0W07001F12g5,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1906,0W07001F12g6,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1907,0W07001F12i,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1908,1M07001F12i,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1909,0W07001F12j,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1910,1M07001F12j,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1911,0W07001F12k,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1912,1M07001F12k,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1913,0M07001F12i1,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1914,0W07001F12i2,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1915,0M07001F12j1,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1916,0W07001F12j2,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1917,0M07001F12k1,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1918,0W07001F12l,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1919,1M07001F12l,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1920,0M07001F12k2,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1921,0W07001F12k3,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1922,0W07001F12k4,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1923,0W07001F12k5,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1924,0W07001F12k6,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1925,0M07001F12l1,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1926,0W07001F12l2,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1927,0W07001F12m,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1928,1M07001F12m,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1929,0W07001F12n,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1930,1M07001F12n,C_0,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1931,0M07001F12m1,C_298,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1932,0M07001F12m2,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1933,0M07001F12m3,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1934,0W07001F12m4,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1935,0M07001F12n1,C_271,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1936,0W07001F12o,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1937,1M07001F12o,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1938,0W07001F12n2,C_0,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1939,0M07001F12o1,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1940,0M07001F12o11,C_0,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1941,0M07001F12o111,C_0,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1942,0M07001F12o2,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1943,0M07001F12o3,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1944,0M07001F12o4,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1945,0W07001F12o5,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1946,0W07001F12o6,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1947,0W07001F12p,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1948,1M07001F12p,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1949,0M07001F12p1,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1950,0M07001F12p2,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1951,0M07001F12p3,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1952,0M07001F12p4,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1953,0M07001F12p41,C_285,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
1954,0M07001F12p411,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1955,0M07001F12p5,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1956,0W07001F12q,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1957,1M07001F12q,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1958,0M07001F12p6,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1959,0W07001F12p7,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1960,0M07001F12q1,C_208,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1961,0M07001F12q2,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1962,0M07001F12q3,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1963,0W07001F12r,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1964,1M07001F12r,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1965,0M07001F12q4,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1966,0M07001F12q5,C_219,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1967,0M07001F12q6,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1968,0W07001F12q7,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1969,0M07001F12r1,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1970,0M07001F12r2,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1971,0W07001F12s,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1972,1M07001F12s,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1973,0W07001F12t,C_0,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1974,1M07001F12t,C_285,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1975,0M07001F12r3,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1976,0M07001F12r4,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1977,0M07001F12r5,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1978,0M07001F12s1,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1979,0M07001F12t1,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1980,0M07001F12t2,C_208,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1981,0W07001F12t3,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1982,0M07001F1211,C_300,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1983,0M07001F1212,C_300,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1984,0M07001F1213,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1985,0M07001F12131,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1986,0M07001F12132,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1987,0W07001F121311,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1988,0M07001F1214,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1989,0M07001F12141,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1990,0W07001F121411,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1991,0W07001F121412,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1992,0M07001F121413,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1993,0M07001F121414,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1994,0M07001F121415,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1995,0M07001F121416,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1996,0M07001F121417,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1997,0M07001F121418,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
1998,0M07001F12142,C_298,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
1999,0M07001F12143,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2000,0M07001F121419,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2001,0M07001F121431,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2002,0M07001F121432,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2003,0M07001F121433,C_271,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2004,0M07001F121434,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2005,0W07001F121435,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2006,0M07001F121436,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2007,0M07001F121437,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
2008,0M07001F12144,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2009,0M07001F12145,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2010,0W07001F12146,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2011,1M07001F12146,C_298,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2012,0W07001F12147,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
2013,0W07001F121451,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
