,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,gf_grade_0,gf_grade_208,gf_grade_232,gf_grade_261,gf_grade_271,gf_grade_285,gf_grade_298,gf_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
2313,0W07005F111131421,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2314,1M07005F111131421,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2315,0M07005F111131422,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2316,0W07005F11113143,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2317,1M07005F11113143,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2318,0W07005F11113144,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2319,1M07005F11113144,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2320,0W07005F11113145,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2321,1M07005F11113145,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2322,0W07005F11113146,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2323,1M07005F11113146,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2324,0W07005F1111315,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2325,1M07005F1111315,C_208,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2326,0W07005F1111316,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2327,1M07005F1111316,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2328,0W07005F111132,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2329,1M07005F111132,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2330,0M07005F1111321,C_232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2331,0M07005F1111322,C_232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2332,0M07005F11113221,C_250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219
2333,0M07005F11113222,C_261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219
2334,0M07005F11113223,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219
2335,0W07005F11113224,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219
2336,1M07005F11113224,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2337,0W07005F11113225,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219
2338,1M07005F11113225,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2339,0W07005F1111323,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2340,1M07005F1111323,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2341,0W07005F11113231,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2342,1M07005F11113231,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2343,0W07005F11113232,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2344,1M07005F11113232,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2345,0W07005F1111324,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2346,1M07005F1111324,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2347,0M07005F11113241,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2348,0M07005F11113242,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2349,0W07005F11113243,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2350,1M07005F11113243,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2351,0W07005F11113244,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2352,1M07005F11113244,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2353,0W07005F1111325,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2354,1M07005F1111325,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2355,0M07005F11113251,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2356,0M07005F11113252,C_208,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2357,0M07005F11113253,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2358,0W07005F11113254,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2359,1M07005F11113254,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2360,0W07005F11113255,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2361,1M07005F11113255,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2362,0W07005F11113256,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2363,1M07005F11113256,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2364,0W07005F11113257,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2365,1M07005F11113257,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2366,0W07005F1111326,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2367,1M07005F1111326,C_298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2368,0M07005F11113261,C_271,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2369,0W07005F11113262,C_0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2370,1M07005F11113262,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2371,0W07005F11113263,C_0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2372,1M07005F11113263,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2373,0W07005F11113264,C_0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2374,1M07005F11113264,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2375,0M07005F111133,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2376,0M07005F1111331,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2377,0M07005F11113311,C_250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271,C_0,C_285
2378,0M07005F111133111,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2379,0M07005F111133112,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2380,0M07005F111133113,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2381,0M07005F11113312,C_250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271,C_0,C_285
2382,0M07005F111133121,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2383,0M07005F111133122,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2384,0M07005F111133123,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2385,0M07005F111133124,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2386,0M07005F111134,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2387,0M07005F1111341,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2388,0W07005F1111342,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2389,1M07005F1111342,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2390,0W07005F1111343,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_261,C_0,C_271,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_285
2391,1M07005F1111343,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2392,0M07005F11114,C_285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2393,0W07005F111141,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2394,1M07005F111141,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2395,0W07005F1111412,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2396,1M07005F1111412,C_219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2397,0W07005F111142,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2398,1M07005F111142,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2399,0W07005F111143,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2400,1M07005F111143,C_298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2401,0M07005F1111431,C_0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2402,0M07005F11114311,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2403,0M07005F11114312,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2404,0M07005F11114313,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2405,0M07005F11114314,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2406,0M07005F11114315,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2407,0M07005F1111432,C_250,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_219
2408,0M07005F11114321,C_232,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2409,0W07005F111144,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2410,1M07005F111144,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2411,0M07005F1111441,C_208,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2412,0M07005F1111442,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_285,C_0,C_271,C_0,C_271,C_0,C_232,C_0,C_261,C_0,C_250,C_0,C_219,C_0,C_285,C_0,C_285,C_0,C_219
2413,0M07005F11115,C_285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_271,C_0,C_271
2414,0M07005F111151,C_232,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
2415,0W07005F111152,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_271,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285
