,person_id,t_grade,w_grade_0,w_grade_208,w_grade_219,w_grade_232,w_grade_250,w_grade_261,w_grade_271,w_grade_285,w_grade_298,w_grade_300,fl_grade_0,fl_grade_208,fl_grade_219,fl_grade_232,fl_grade_250,fl_grade_261,fl_grade_271,fl_grade_285,fl_grade_298,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
1662,0W07001F129922,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1663,0M07001F129931,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1664,0M07001F12994,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1665,0M07001F129941,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1666,0M07001F12a,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1667,0W07001F129a,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1668,0W07001F129b,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1669,0M07001F12a1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1670,0W07001F12995,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1671,0W07001F12996,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1672,0M07001F12997,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1673,0M07001F12a11,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1674,0M07001F129971,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1675,0M07001F12a111,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1676,0W07001F12a2,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1677,0M07001F12b,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1678,0M07001F12b1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1679,0M07001F12b11,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1680,0M07001F12b111,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1681,0M07001F12b12,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1682,0M07001F12b121,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1683,0M07001F12b122,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1684,0M07001F12b123,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1685,0M07001F12b124,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1686,0M07001F12b13,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1687,0W07001F12b125,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1688,0M07001F12b126,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1689,0M07001F12b131,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1690,0M07001F12b14,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1691,0M07001F12b141,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1692,0M07001F12b142,C_261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1693,0W07001F12b143,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1694,0M07001F12b15,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1695,0W07001F12b144,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1696,0W07001F12b145,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1697,0W07001F12b146,C_0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1698,0M07001F12b151,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1699,0M07001F12b16,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1700,0M07001F12b152,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1701,0W07001F12b153,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1702,0W07001F12b154,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1703,0M07001F12b161,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1704,0W07001F12b162,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1705,0W07001F12b17,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1706,0W07001F12b18,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1707,0W07001F12b163,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1708,0W07001F12b164,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1709,0M07001F12c,C_298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1710,0M07001F12c1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1711,0M07001F12c11,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1712,0M07001F12c111,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1713,0M07001F12c112,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1714,0M07001F12c113,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1715,0M07001F12c114,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1716,0M07001F12c115,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1717,0W07001F12c116,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1718,0M07001F12c12,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1719,0M07001F12c121,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1720,0M07001F12c122,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1721,0W07001F12c123,C_0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1722,0W07001F12c124,C_0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_285,C_271,C_0,C_219,C_285,C_271,C_285,C_271,C_232,C_219,C_232,C_219,C_232,C_219,C_285,C_271,C_232,C_219,C_285,C_271
1723,0W07001F12c125,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1724,0M07001F12c126,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1725,0M07001F12c127,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1726,0M07001F12c128,C_285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1727,0W07001F12c129,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_219
1728,0M07001F12c13,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1729,0W07001F12c12a,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1730,0W07001F12c12b,C_0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1731,0M07001F12c131,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1732,0M07001F12c14,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1733,0M07001F12c15,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1734,0M07001F12c141,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1735,0W07001F12c142,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1736,0M07001F12c143,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1737,0M07001F12c151,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1738,0M07001F12c16,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
1739,0W07001F12c152,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1740,0W07001F12c153,C_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1741,0M07001F12c161,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1742,0M07001F12c162,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1743,0W07001F12c163,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1744,0W07001F12c164,C_0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_232,C_219,C_285,C_271,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_298
1745,0W07001F12c165,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_219
1746,0W07001F12c17,C_0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
1747,0M07001F12c18,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1748,0M07001F12c181,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1749,0W07001F12c182,C_0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_219,C_285,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_285,C_271
1750,0W07001F12c183,C_0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_219
1751,0M07001F12c184,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1752,0M07001F12c185,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1753,0M07001F12c186,C_250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
1754,0M07001F12c187,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1755,0M07001F12c188,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1756,0M07001F12c189,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1757,0M07001F12c18a,C_271,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1758,0M07001F12c19,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
1759,0W07001F12c1a,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1760,0W07001F12c1b,C_0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1761,0W07001F12c18b,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
1762,0W07001F12c18c,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
1763,0M07001F12c2,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
